market_id,token_id,n_obs,same_day_corr,abs_same_day_corr,price_level_corr,best_lag,best_lag_corr,abs_best_lag_corr,question,outcome,category,slug,event_slug,volume,trade_count,token_count,created_at,end_date,first_trade,last_trade
646649,71287653260340830890764430829130838596620191332915709310400401265684568428164,36,0.046116310493550354,0.046116310493550354,0.47312859798081447,6,0.2887478470642282,0.2887478470642282,Will Kamala Harris be the #2 searched person on Google this year?,Yes,,will-kamala-harris-be-the-2-searched-person-on-google-this-year,2-searched-person-on-google-this-year,19802.66025,0,2,2025-10-23 17:06:56,2025-12-31 00:00:00.000,,
504490,47470156049256390071349262887183170287182548133136555034461701246387539288031,96,0.056448630318631066,0.056448630318631066,0.6742532464394736,-7,0.28868469409831177,0.28868469409831177,Fed decreases interest rates by 75+ bps after November 2024 meeting?,No,,fed-decreases-interest-rates-by-75-bps-after-november-2024-meeting,fed-interest-rates-november-2024,15031954.754479,0,2,2024-08-02 19:28:58,2024-11-07 12:00:00.000,,
528928,74650705104609603499589593117727625425594767244002239659889644222940668919709,41,-0.1449045759048762,0.1449045759048762,0.2089686738478737,1,0.2885313709150373,0.2885313709150373,Will the Liberals win between 190-210 seats in the next Canadian Election?,No,,will-the-liberals-win-between-190-210-seats-in-the-next-canadian-election,of-seats-liberals-win-in-canadian-election,117768.590354,3097,2,2025-03-19 14:12:02,2025-10-20 12:00:00.000,2025-04-07 10:19:12,2025-04-30 01:08:03
555438,102406762970725858000800605293860669437175461692387551885155840359394394178742,37,0.14998210223403788,0.14998210223403788,0.8591164919845033,5,-0.2884892730314781,0.2884892730314781,Trump approval >45% on August 1?,No,,trump-approval-45-on-august-1,trump-approval-45-on-august-1,50819.097922,553,2,2025-06-24 20:30:15,2025-08-01 00:00:00.000,2025-06-25 10:36:55,2025-08-02 13:06:32
512738,100544367990079671462338124449795223188345042194178532231873360698608642609211,70,-0.02306686082079575,0.02306686082079575,-0.24192178918240093,-7,-0.2884875308118848,0.2884875308118848,Will Trump remove FBI director Christopher Wray?,Yes,,will-trump-remove-fbi-director-christopher-wray,will-trump-remove-fbi-director-christopher-wray,391560.889478,0,2,2024-11-11 19:56:32,2025-04-29 12:00:00.000,,
524146,100663188403646393926684659479991464099309600204854655352450947995167935372339,315,0.062156647663318146,0.062156647663318146,-0.23747970122881684,4,-0.2884120532251968,0.2884120532251968,Will Trump meet with Kim Jong Un in 2025?,No,,will-trump-meet-with-kim-jong-un-in-2025,who-will-trump-meet-with-in-2025,540941.466568,120,2,2025-02-19 19:49:56,2025-12-31 12:00:00.000,2025-11-26 17:19:07,2025-12-31 17:43:09
522554,72280241346434812066817602832052671553854840401084109647408780396114876035381,49,-0.0604699501801882,0.0604699501801882,-0.556690950611191,-1,0.28827267408772134,0.28827267408772134,U.S. Federal judge impeached before April?,No,,us-federal-judge-impeached-before-april,us-federal-judge-impeached-before-april,135372.656963,0,2,2025-02-10 19:35:06,2025-03-31 12:00:00.000,,
524477,75533964938719028696952998369094361524498526879485856631877081096914627658644,77,0.03859281900248156,0.03859281900248156,0.2399075503687938,5,-0.28818494192832445,0.28818494192832445,Trump in Russia on Victory Day May 9?,No,,will-trump-visit-russia-by-may-9,will-trump-visit-russia-by-may-9,1143264.619709,0,2,2025-02-21 18:25:09,2025-05-09 12:00:00.000,,
249403,63025471252388820825060873832847807810850709056845485541233156939191998558603,51,0.2482890133969925,0.2482890133969925,,6,0.2881102307266056,0.2881102307266056,Will Trump be arrested on Tuesday?,Yes,,will-trump-be-arrested-on-tuesday,will-trump-be-arrested-on-tuesday,30610.51,0,2,2023-03-20 15:09:27,2023-03-21 00:00:00.000,,
249492,110776589464281846558170926755886191455659531632432330770296968093826201574180,50,0.21591511237887356,0.21591511237887356,,5,-0.28811023072660547,0.28811023072660547,Will Trump be arrested on Wednesday?,No,,will-trump-be-arrested-on-wednesday,will-trump-be-arrested-on-wednesday,32464.3,0,2,2023-03-22 00:12:39,2023-03-22 00:00:00.000,,
526836,76006189013675324707012205250647039159293794374708342088949183026594680124438,56,-0.12410563620949333,0.12410563620949333,-0.006088968040019286,3,-0.288088704905413,0.288088704905413,Will U.S. GDP growth be less than -2% in Q1 2025?,No,,will-us-gdp-growth-be-less-than-2-in-q1-2025,us-gdp-growth-in-q1-2025,162013.207461,880,2,2025-03-04 16:56:35,2025-04-30 12:00:00.000,2025-04-07 09:00:06,2025-04-30 12:31:29
635005,112101678667388918252758604047145833695065509511438805706635695881082938013669,83,0.06559860164340299,0.06559860164340299,-0.028877817261730433,-3,0.2879517129478914,0.2879517129478914,Will Adam Crum win the 2026 Alaska governor election?,Yes,,will-adam-crum-win-the-2026-alaska-governor-election,alaska-governor-election-winner,1685.874971,0,2,2025-10-13 19:13:46,2026-11-03 00:00:00.000,,
547720,108440864076547821692917898454371288795010522342832808832258461718041275500090,64,0.04298633609041773,0.04298633609041773,0.9351114157061017,6,0.28785212132660337,0.28785212132660337,Will Microsoft be the largest company in the world by market cap on July 31?,No,,will-microsoft-be-the-largest-company-in-the-world-by-market-cap-on-july-31,largest-company-end-of-july,649893.711807,0,2,2025-05-27 19:31:44,2025-07-31 12:00:00.000,,
512306,15487320111776368219962235327599303272104431895092701098886726823355391361202,73,-0.06264692081620181,0.06264692081620181,0.01997963682637059,-3,0.2877460250489571,0.2877460250489571,Will Tulsi Gabbard  be a member of the Trump administration?,Yes,,will-tulsi-gabbard-be-a-member-of-the-trump-administration,trump-administration,295986.784013,0,2,2024-11-07 20:20:54,2025-03-31 12:00:00.000,,
801166,6467511989170077633123294522146032824125957408375774230380862507844018114500,33,-0.018378569634168777,0.018378569634168777,-0.004757142984900347,1,0.2875184490501588,0.2875184490501588,Will Tom Willis be the Republican nominee for Senate in West Virginia?,Yes,,will-tom-willis-be-the-republican-nominee-for-senate-in-west-virginia,west-virginia-republican-senate-primary-winner,272.5,9,2,2025-12-02 21:03:45,2026-05-12 00:00:00.000,2025-12-03 04:00:05,2025-12-04 19:39:11
253368,38738113010865815933244085640415485058429086665776830321768989952348305035948,52,-0.24550359325647972,0.24550359325647972,0.45145472971953216,5,0.2875151805650331,0.2875151805650331,All 3 University Presidents who testified on antisemitism out by Jan 31?,Yes,,all-3-university-presidents-who-testified-on-antisemitism-out-by-jan-31,all-3-university-presidents-who-testified-on-antisemitism-out-by-jan-31,70542.16,0,2,2023-12-10 19:29:40,2024-01-31 00:00:00.000,,
519065,33245518756710035259466965025019863630995207982345911576600719002024360031950,121,-0.12483067278858158,0.12483067278858158,-0.3776515114798323,-3,-0.2874386020222771,0.2874386020222771,Will Călin Georgescu win the Romanian presidential election?,No,,romania-presidential-election-winner-will-clin-georgescu-win-the-romanian-presidential-election,romania-presidential-election-winner,3881020.159797,5812,2,2025-01-17 21:29:03,2025-12-31 12:00:00.000,2025-04-07 08:12:37,2025-05-19 05:11:31
601704,65322866890957514269858579876572294705213375077595506776482749567608335765124,41,-0.05573319485821419,0.05573319485821419,-0.36189498091239225,6,-0.2873617722048274,0.2873617722048274,Will one person dissent the October Fed decision?,Yes,,will-one-person-dissent-the-october-fed-decision,how-many-dissent-at-the-next-fed-meeting-337,54762.77994,0,2,2025-09-17 16:32:02,2025-10-29 00:00:00.000,,
513048,102921733962373982886789412393185619958593954488305569888187349977750860783684,82,0.11050100729663735,0.11050100729663735,0.46046018274830136,3,-0.2873144775789469,0.2873144775789469,Will Mike Lee be Trump's Attorney General?,No,,will-mike-lee-be-trumps-attorney-general,who-will-be-trumps-attorney-general,447238.436673999,0,2,2024-11-14 21:07:50,2025-06-30 12:00:00.000,,
518594,112987572462978667705081172839975875691570672337222922589153570073612996255140,56,-0.06513825936418212,0.06513825936418212,0.695511230665124,7,0.28729441530989597,0.28729441530989597,Will Atassut win the most seats in the next Greenland parliamentary election?,Yes,,will-atassut-win-the-most-seats-in-the-next-greenland-parliamentary-election,greenland-parliamentary-election-winner,275183.087216,0,2,2025-01-14 22:39:09,2025-04-06 12:00:00.000,,
530905,29534768514659978293273885119942687372558791029660432226927928390499277422212,35,0.011129593280038376,0.011129593280038376,0.4369613847946957,-2,-0.28728927319892805,0.28728927319892805,Will the Bloc Québécois win the most seats in Alberta in the next Canadian Election?,No,,will-the-bloc-qubcois-win-the-most-seats-in-alberta-in-the-next-canadian-election,which-party-wins-most-seats-in-alberta,1490258.255337,1228,2,2025-03-25 22:06:18,2025-04-28 12:00:00.000,2025-04-07 16:19:13,2025-04-29 13:04:11
513096,111333149606903239587639116364955025155463761520877762612697705184941019870667,71,0.08229516073981749,0.08229516073981749,-0.3176902363660802,2,0.2872499904658887,0.2872499904658887,Will Robert O'Brien be Trump's Defense Secretary?,Yes,,will-robert-obrien-be-trumps-defense-secretary,who-will-be-trumps-defense-secretary,6904059.912498,0,2,2024-11-14 23:32:57,2025-06-30 12:00:00.000,,
544937,99583855292137418882005233216085100997972747329273032523442219963407179319396,67,0.19460103134634868,0.19460103134634868,0.3177928897055172,-7,-0.2872269766850567,0.2872269766850567,Will the NYC Mayoral Democratic Primary be decided in round 12 or later?,No,,will-the-nyc-mayoral-democratic-primary-be-decided-in-round-12-or-later,nyc-mayoral-dem-primary-of-rcv-rounds,101697.095414,360,2,2025-05-15 16:43:56,2025-06-24 12:00:00.000,2025-05-17 11:40:03,2025-07-18 14:07:06
618507,5882057393182324594834096643945688411014325467107114880133150428605821190013,96,-0.01843343714217569,0.01843343714217569,-0.21253810230535905,-7,-0.28721101303247515,0.28721101303247515,Will Trump and Putin meet next in another EU country?,Yes,,will-trump-and-putin-meet-next-in-another-european-country-954-837-364,where-will-trump-and-putin-meet-next-584,34323.581895,72,2,2025-09-30 19:39:09,2026-06-30 00:00:00.000,2025-11-28 16:01:21,2026-01-05 03:48:15
501952,81679248337072772698519923273395155764079611377650731353022797449299832716773,43,0.28716812389047647,0.28716812389047647,0.35841569807659984,0,0.28716812389047647,0.28716812389047647,Will Elon Musk endorse Trump?,Yes,,will-elon-musk-endorse-trump,will-elon-musk-endorse-trump,25497.75,0,2,2024-05-31 15:16:12,2024-11-04 12:00:00.000,,
666613,64459775124625175668443036098954242274953028469521563403009106824142990974579,60,0.03502489717216579,0.03502489717216579,-0.10684861730169413,1,-0.28715952723436455,0.28715952723436455,Will Trump meet with Nicolás Maduro in 2026?,No,,will-trump-meet-with-nicols-maduro-in-2026,who-will-trump-meet-with-in-2026,0.0,0,2,2025-11-05 16:56:37,2026-12-31 00:00:00.000,,
512356,30655588544849485834208397502974225818836952764858478095540405365981659349763,72,0.2165697347666334,0.2165697347666334,0.38722930295561264,1,0.28712581019005,0.28712581019005,Hamas leadership out of Qatar before Trump in office?,No,,hamas-out-of-qatar-before-trump-in-office,hamas-out-of-qatar-before-trump-in-office,802134.984773,0,2,2024-11-08 16:05:24,2025-01-19 12:00:00.000,,
513049,21127543904789417343777854263688646512016506601702764433490056802318779234182,82,-0.003067616438856987,0.003067616438856987,0.39822777732534187,3,-0.2870084721601291,0.2870084721601291,Will Todd Blanche be Trump's Attorney General?,No,,will-todd-blanche-be-trumps-attorney-general,who-will-be-trumps-attorney-general,758380.404773,0,2,2024-11-14 21:08:45,2025-06-30 12:00:00.000,,
503188,31295503830321341555026016248301858221074748735306797187897787039109181954271,33,0.2869229861297343,0.2869229861297343,0.37722481169918387,0,0.2869229861297343,0.2869229861297343,Will Hillary Clinton be the 2024 Democratic VP nominee?,Yes,,will-hillary-clinton-be-the-2024-democratic-vp-nominee,democratic-vp-nominee,5005051.36,0,2,2024-07-03 17:37:39,2024-08-22 12:00:00.000,,
567058,21830390549331406722327152798816334192997377269651568811936282690643301853411,107,-0.005153378597005465,0.005153378597005465,-0.16906542029339958,-3,0.28683835491481713,0.28683835491481713,Will Joyce Watterman win the 2025 Jersey City mayoral election?,No,,will-joyce-watterman-win-the-2025-jersey-city-mayoral-election,jersey-city-mayoral-election,23113.862802,0,2,2025-07-23 16:26:53,2025-11-04 12:00:00.000,,
503040,68014155675075764723864808580130120178214637960039549010516038781211260121896,31,0.19255597140139477,0.19255597140139477,0.7408296335549857,-1,0.28680412127149035,0.28680412127149035,Will Trump be Speaker by August 1?,No,,will-trump-be-speaker-by-august-1,will-trump-be-speaker-by-august-1,307328.01,0,2,2024-07-01 15:32:51,2024-08-01 12:00:00.000,,
695676,71571845622871545556314765951106259649960007245086657150941858607967244929477,39,0.02914139223898318,0.02914139223898318,0.12776245263050703,2,-0.28674890063204533,0.28674890063204533,Will Ângela Maryah qualify for the second round of the 2026 Portugal presidential election?,Yes,,will-ngela-maryah-qualify-for-the-second-round-of-the-2026-portugal-presidential-election,who-will-qualify-for-the-second-round-of-the-portugal-presidential-election,73.502,0,2,2025-11-21 21:48:08,2026-01-18 00:00:00.000,,
249499,14238800886134206466800443936736771012962205374384524743080567563718052148260,50,0.02718704222462096,0.02718704222462096,0.3563351493473802,-2,0.2866091087586398,0.2866091087586398,Will the Fed increase interest rates by 50 bps after its May meeting?,No,,will-the-fed-increase-interest-rates-by-50-bps-after-its-may-meeting,fed-interest-rates-may-2023,17386.71,0,2,2023-03-22 18:52:58,2023-05-02 00:00:00.000,,
822239,15086209728246002234131529127384599957789167759537017162481398183823804504592,31,0.012997725912367959,0.012997725912367959,-0.43493081107422493,-1,-0.28645568752570566,0.28645568752570566,Will Karrin Taylor Robson win the 2026 Arizona Governor Republican primary election?,No,,will-karrin-taylor-robson-win-the-2026-arizona-governor-republican-primary-election,arizona-governor-republican-primary-winner,983.12359,85,2,2025-12-04 17:41:15,2026-08-04 00:00:00.000,2025-12-05 06:46:25,2025-12-08 19:41:47
799391,29858816990195698204409673651469116165252655898994856855035370028295495358735,32,-0.2863849106406828,0.2863849106406828,-0.38015379270411465,0,-0.2863849106406828,0.2863849106406828,Will Marcelin Yalimendi win the 2025 Central African Republic presidential election?,No,,will-marcelin-yalimendi-win-the-2025-central-african-republic-presidential-election,central-african-republic-presidential-election,302.365583,27,2,2025-12-02 17:56:41,2025-12-28 00:00:00.000,2025-12-03 23:43:41,2026-01-02 14:04:03
693288,82192673075922987183097238281853331009576845757656637245956266219948917995548,34,0.10369133281968132,0.10369133281968132,-0.18223496674802012,2,-0.2861939873751335,0.2861939873751335,Will CDU win the most seats in the 2026 Baden-Württemberg parliamentary elections?,Yes,,will-cdu-win-the-most-seats-in-the-2026-baden-wrttemberg-parliamentary-elections,who-will-win-the-most-seats-in-the-2026-baden-wrttemberg-parliamentary-elections,741.72565,55,2,2025-11-20 16:50:29,2026-03-08 00:00:00.000,2025-12-01 22:27:02,2026-01-03 03:31:33
667073,114760713444055057303554435749670476342177770574758040650412550881180715256788,60,-0.15859184763245887,0.15859184763245887,-0.6232942969427248,1,-0.28611048177601195,0.28611048177601195,Consensys IPO closing market cap above $1B?,No,,consensys-ipo-closing-market-cap-above-1b,consensys-ipo-closing-market-cap-above,207777.746249,17,2,2025-11-05 21:34:12,2027-01-01 05:00:00.000,2025-11-26 18:24:57,2026-01-02 06:46:13
679689,66727667156426868774368005021413348354444008020147326331482702841890544216064,52,0.17999409658248672,0.17999409658248672,0.32745037214643413,-3,-0.2859825649336155,0.2859825649336155,Will Dakarai Larriett be the Democratic nominee for Senate in Alabama?,No,,will-dakarai-larriett-be-the-democratic-nominee-for-senate-in-alabama,alabama-democratic-senate-primary-winner,84.0,0,2,2025-11-12 22:55:54,2026-05-19 00:00:00.000,,
502041,62255422232103638503405488485911775232172029421982221432760491179606381922875,31,0.00979254846946303,0.00979254846946303,0.9476747722143027,-1,0.28564147733827155,0.28564147733827155,Will Nigel Farage win election to UK parliament?,No,,will-nigel-farage-win-election-to-uk-parliament,will-nigel-farage-win-election-to-uk-parliament,326337.44,0,2,2024-06-03 18:05:45,2024-07-04 12:00:00.000,,
522207,84819252395859452541185173946869391560403598835295796956351084091314248487209,36,0.0814360378838072,0.0814360378838072,-0.00030831455321998243,-2,-0.28562410740611793,0.28562410740611793,Will Trump pass a border/immigration law in first 100 days?,Yes,,will-trump-pass-a-borderimmigration-law-in-first-100-days,will-trump-pass-a-borderimmigration-law-in-first-100-days,54217.531838,0,2,2025-02-07 20:39:30,2025-04-29 12:00:00.000,,
518605,48883444329653932646045353898181231197376570028155565988444743532573239045951,64,0.019203710854122674,0.019203710854122674,0.41124355470595425,2,0.28557175125120304,0.28557175125120304,Will the Columbus Blue Jackets win the 2025 President’s Trophy?,Yes,,will-the-columbus-blue-jackets-win-the-2025-presidents-trophy,presidents-trophy-winner,695921.386122,0,2,2025-01-14 23:43:42,2025-04-17 12:00:00.000,,
251808,63013851317246194016795479658593975614013301517685427617029357154135847573916,165,0.16379072969736502,0.16379072969736502,0.4910238055299106,-6,-0.2855360408729103,0.2855360408729103,Will Twitter announce bankruptcy in 2023?,No,,will-twitter-announce-bankruptcy-in-2023,will-twitter-announce-bankruptcy-in-2023,14178.2,0,2,2023-07-17 14:45:51,2023-12-31 00:00:00.000,,
631375,108513415879433600301227438111170050727451995318196463614097876785935192335557,57,0.06280755863435372,0.06280755863435372,0.8223484298594667,-6,-0.28525840911686773,0.28525840911686773,Will Kathryn Bigelow (A House of Dynamite) win Best Director at the 83rd Golden Globes?,Yes,,will-kathryn-bigelow-a-house-of-dynamite-win-best-director-at-the-83rd-golden-globes,golden-globes-best-director-winner,78.994366,20,2,2025-10-10 23:24:03,2026-01-11 00:00:00.000,2025-11-28 12:25:39,2025-12-08 21:17:51
576830,110265513121982389039205917753923748338867052090025810984911529898163613707426,68,0.022426167578697972,0.022426167578697972,0.2016453190214183,-1,0.28525754180141105,0.28525754180141105,Will Brazilian president Lula announce re-election run by December 31?,No,,will-brazilian-president-lula-announce-re-election-run-by-december-31,will-brazilian-president-lula-announce-re-election-run-by-december-31,14518.324469,0,2,2025-08-15 16:30:40,2025-12-31 04:00:00.000,,
588917,39400158105116740685461932201167901059931310214720163411111427835617800165985,83,-0.22187874994298548,0.22187874994298548,0.7327063937585686,-6,-0.2851052653359865,0.2851052653359865,Will Curtis Sliwa get between 13% and 16% of the vote in 2025 NYC mayoral election?,Yes,,will-curtis-sliwa-get-between-13-and-16-of-the-vote-in-2025-nyc-mayoral-election,curtis-sliwa-of-vote-in-2025-nyc-mayoral-election,31136.027822,0,2,2025-09-05 19:35:55,2025-11-04 00:00:00.000,,
571985,94022166798056761389382698164198334519581859370738880288680371710280425256781,43,-0.1984406534930248,0.1984406534930248,-0.23470829518239766,-2,0.2850011760297011,0.2850011760297011,"Will Powell say ""Recession"" during September press conference?",Yes,,will-powell-say-recession-during-september-press-conference-751,what-will-powell-say-during-september-press-conference,37075.207082,431,2,2025-08-04 19:15:46,2025-09-17 00:00:00.000,2025-08-05 15:38:29,2025-09-17 20:40:34
668682,37152711085101339456725518757566954965195870222282031890211314825738863343822,58,-0.07347918136330407,0.07347918136330407,0.07340182782714061,-4,0.2849893778452648,0.2849893778452648,Will PS win the most seats in the 2025 Guinea-Bissau National People’s Assembly election?,Yes,,will-ps-win-the-most-seats-in-the-2025-guinea-bissau-national-peoples-assembly-election,guinea-bissau-national-peoples-assembly-election-winner,13901.178328,105,2,2025-11-07 01:20:45,2025-11-23 00:00:00.000,2025-11-27 12:05:35,2026-01-02 14:38:19
506124,3497647475912522705083290804662732816061801624822626330240986683665377005311,38,-0.14764474472552522,0.14764474472552522,0.44200603762176044,6,-0.2848996773196127,0.2848996773196127,Will Tabata Amaral win the 2024 São Paulo mayoral election?,No,,will-tabata-amaral-win-the-2024-so-paulo-mayoral-election,so-paulo-mayoral-election-2024,1368718.860102,0,2,2024-08-29 20:29:39,2024-10-06 12:00:00.000,,
505387,102356313560677415838635213133524401815761929261154693362216181538172961895082,165,-0.022134699165766315,0.022134699165766315,0.7046309693452141,4,-0.28489150839309885,0.28489150839309885,Trump nominates Elon Musk to Cabinet?,No,,trump-wins-and-appoints-elon-musk-to-cabinet,trump-wins-and-appoints-elon-musk-to-cabinet,3034048.738935,0,2,2024-08-19 21:24:16,2025-01-31 12:00:00.000,,
515510,78858050230406420219025549716722669880165907316584879450530262331402327476556,109,-0.039054965639041206,0.039054965639041206,-0.6128551396763043,-1,-0.2846712075803808,0.2846712075803808,"Will Ethereum hit $6,000.00 by March 31?",No,,will-ethereum-hit-6000pt00-by-march-31,what-price-will-ethereum-hit-by-march-31,1523652.748761,0,2,2024-12-12 20:41:41,2025-03-31 12:00:00.000,,
551531,78035768514484319449544827096730498901844828551054510014625084164371596140097,106,0.0803380958503328,0.0803380958503328,0.08496891298003488,-7,-0.28439042065488407,0.28439042065488407,Plasma >$4B market cap (FDV) one day after launch?,Yes,,plasma-4b-market-cap-fdv-one-day-after-launch,plasma-market-cap-fdv-one-day-after-launch,288474.366725,1123,2,2025-06-11 12:27:02,2026-01-01 00:00:00.000,2025-06-11 17:04:58,2025-09-26 15:40:25
654412,48458075019957098166340475646923389496510427632693703161736892736757168972646,67,0.05187934271870985,0.05187934271870985,-0.6336242363139838,-3,-0.28437519575404696,0.28437519575404696,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,No,,will-the-fed-decrease-interest-rates-by-50-bps-after-the-march-2026-meeting,fed-decision-in-march-885,23509.484137,378,2,2025-10-28 20:58:04,2026-03-18 00:00:00.000,2025-11-26 21:54:25,2026-01-03 02:35:29
581848,81338103843711840338310663813242675344949251509188752258504093911396554836129,33,0.010551830878340754,0.010551830878340754,-0.530723410650216,3,0.2843045928138288,0.2843045928138288,Will NVIDIA be the largest company in the world by market cap on September 30?,No,,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-september-30,largest-company-end-of-september,442197.347576,3888,2,2025-08-26 23:30:47,2025-09-30 00:00:00.000,2025-08-27 05:35:17,2025-09-30 22:33:07
600451,81665460128294521620190844621085137947924547805949220189962675372101810895698,47,-0.13800887390856462,0.13800887390856462,-0.24827272621380794,-6,0.28419048797169705,0.28419048797169705,Will GroenLinks–PvdA win 26–28 seats in the 2025 Netherlands parliamentary election?,No,,will-groenlinkspvda-win-2628-seats-in-the-2025-netherlands-parliamentary-election,dutch-parliamentary-election-groenlinkspvda-seats,5262.501352,213,2,2025-09-16 15:40:12,2026-07-31 00:00:00.000,2025-09-17 12:23:02,2025-11-03 01:05:49
681394,45079308475736316829598065918939667774572056407153602887311889948824795665583,50,0.15067585882938295,0.15067585882938295,-0.27158353312619743,-7,-0.2841699039834285,0.2841699039834285,Will Nathalie Perrin-Gilbert win the 2026 Lyon mayoral election?,No,,will-nathalie-perrin-gilbert-win-the-2026-lyon-mayoral-election,who-will-win-the-lyon-mayoral-election,488.501565,23,2,2025-11-13 22:40:14,2026-05-22 00:00:00.000,2025-11-28 09:46:49,2025-12-07 02:33:05
515861,67345039432955247124254012550082339070851631672038756693867365387975462543347,67,0.023272348138092886,0.023272348138092886,-0.1178433553233729,-6,0.2839890131291108,0.2839890131291108,Will SPD win the second most seats in the next German election?,Yes,,will-spd-win-the-second-most-seats-in-the-next-german-election,which-party-wins-2nd-most-seats-in-german-election,1422186.006271,0,2,2024-12-17 19:02:23,2025-02-23 12:00:00.000,,
500669,113825726791925571778620695221642294450531125081705837587753746419396916880468,208,0.0361995924251912,0.0361995924251912,0.18232992525410424,-1,-0.28394853386064595,0.28394853386064595,Will a Democrat win Utah US Senate Election?,Yes,,will-a-democrat-win-utah-us-senate-election,utah-us-senate-election-winner,19089.7196,0,2,2024-04-04 15:32:57,2024-11-05 12:00:00.000,,
512824,81550361697625623542974805601175075185885274870295591219793906725005346584297,72,0.15471898355324012,0.15471898355324012,0.4485735147243795,-7,-0.283889146331877,0.283889146331877,Will Roderic O'Gorman be the next Prime Minister of Ireland?,No,,will-roderic-ogorman-be-the-next-prime-minister-of-ireland,next-prime-minster-of-ireland,155019.648767,0,2,2024-11-12 02:00:30,2024-11-29 12:00:00.000,,
501440,95772169918862518606660096639585389226979961853960901122944802546784345115894,70,0.06345248126100704,0.06345248126100704,0.7367008465994509,-1,0.2838685636615336,0.2838685636615336,Will Glenn Youngkin win the 2024 Republican VP nomination?,No,,will-glenn-youngkin-win-the-2024-republican-vp-nomination,republican-vp-supplemental,1827864.59,0,2,2024-05-06 21:12:44,2024-07-18 12:00:00.000,,
514049,104286596256932802021072012709657717454070301755123269458631991369169849893403,69,-0.15270803062065,0.15270803062065,-0.4421719680485839,7,0.2838106647762757,0.2838106647762757,Will Trump impose 25% tariff on Mexico or Canada before February?,Yes,,will-trump-impose-25-tariff-on-mexicocanada,will-trump-impose-25-tariff-on-mexicocanada,2789312.737678,0,2,2024-11-26 00:06:19,2025-01-31 12:00:00.000,,
515887,5284585028357285455029633094979324888332125696476192395493071112582026346195,86,0.039397417975563544,0.039397417975563544,0.8120044769777264,7,0.28378314445980046,0.28378314445980046,Will the CDU/CSU win 25-30% of the vote in the German election?,No,,will-the-cducsu-win-25-30-of-the-vote-in-the-german-election,cducsu-of-vote-in-german-election,605007.293525,0,2,2024-12-17 20:33:14,2025-02-23 12:00:00.000,,
666666,114371022463372688449031404418984043458820609011110233128523032237021077218231,42,0.0651370026507529,0.0651370026507529,0.14098123969142784,-6,0.283642325139137,0.283642325139137,Will Dan Bongino leave the Trump administration before 2027?,No,,will-dan-bongino-leave-the-trump-administration-before-2027,who-will-leave-trump-administration-before-2027,42.845713,5,2,2025-11-05 17:04:18,2026-12-31 00:00:00.000,2025-11-28 12:46:39,2025-11-28 18:19:09
557948,72927241286287757247665013528404138275903907769831649793995238320002940497495,61,0.2449719023326574,0.2449719023326574,0.1698377933073326,-3,0.28356559450547897,0.28356559450547897,Will Google be the largest company in the world by market cap on August 31?,No,,will-google-be-the-largest-company-in-the-world-by-market-cap-on-july-31-522,largest-company-end-of-august,83140.921593,380,2,2025-06-30 17:53:55,2025-08-31 00:00:00.000,2025-07-01 16:57:11,2025-08-24 20:22:27
549997,30920506215102796170704677605427436597916876435691471563280355519579256682654,56,0.13319280025146976,0.13319280025146976,0.7809562977025231,1,0.2835123029586687,0.2835123029586687,Will Trump meet with Xi Jinping before August?,No,,will-trump-meet-with-xi-jinping-before-august,will-trump-meet-with-xi-jinping-before-august,85009.988827,592,2,2025-06-05 16:05:29,2025-07-31 00:00:00.000,2025-06-05 17:13:58,2025-07-31 20:29:06
564621,59860586331082265144114553268819488816197361113990190301480743634590562811561,62,0.05864091707699869,0.05864091707699869,-0.023132194131718777,-4,-0.28350767386755127,0.28350767386755127,Hyperliquid flips Bybit in SOL Open Interest in 2025?,No,,hyperliquid-flips-bybit-in-sol-open-interest-in-2025,hyperliquid-flips-bybit-in-sol-open-interest-in-2025,10555.756852,199,2,2025-07-17 16:26:07,2026-01-01 04:00:00.000,2025-07-18 16:09:28,2025-09-19 00:42:20
524164,175080445143674859127724364441600310376467673575806346970108631252754804216,83,-0.035933911803537895,0.035933911803537895,0.19225203956976952,6,0.28348011089718783,0.28348011089718783,Will Trump meet with Ahmed al-Sharaa in 2025?,Yes,,will-trump-meet-with-ahmed-al-sharaa-in-2025,who-will-trump-meet-with-in-2025,189341.847426,547,2,2025-02-19 21:00:57,2025-12-31 12:00:00.000,2025-04-07 16:04:53,2025-05-14 07:27:01
248798,79902017702683364585981427100871232989516016453817761945766481116706657928654,82,-0.011623869004264237,0.011623869004264237,0.48479173819272686,5,-0.28336289678333487,0.28336289678333487,Will the price of $BLUR be above $0.50 on February 28?,No,,will-the-price-of-blur-be-above-0pt50-on-february-28,will-the-price-of-blur-be-above-0pt50-on-february-28,9342.49,0,2,2023-02-15 18:06:29,2023-02-28 00:00:00.000,,
252730,115570981123842187496894360626945622467149923579919003091466749371113066796130,50,-0.16872183105913358,0.16872183105913358,-0.6346095719650111,5,0.2832626524842092,0.2832626524842092,Will the Fed raise interest rates by 25 bps after its December meeting?,Yes,,will-the-fed-raise-interest-rates-by-25-bps-after-its-december-meeting,fed-interest-rates-december-2023,27152.23,0,2,2023-10-20 21:47:06,2023-12-13 00:00:00.000,,
