market_id,token_id,question,outcome,category,n_obs,same_day_corr,best_lag,best_lag_corr,abs_best_lag_corr,volume,trade_count
249492,110776589464281846558170926755886191455659531632432330770296968093826201574180,Will Trump be arrested on Wednesday?,No,,50,0.2159151123788735,5,-0.2881102307266054,0.2881102307266054,32464.3,0
526836,76006189013675324707012205250647039159293794374708342088949183026594680124438,Will U.S. GDP growth be less than -2% in Q1 2025?,No,,56,-0.1241056362094933,3,-0.288088704905413,0.288088704905413,162013.207461,880
635005,112101678667388918252758604047145833695065509511438805706635695881082938013669,Will Adam Crum win the 2026 Alaska governor election?,Yes,,83,0.0655986016434029,-3,0.2879517129478914,0.2879517129478914,1685.874971,0
547720,108440864076547821692917898454371288795010522342832808832258461718041275500090,Will Microsoft be the largest company in the world by market cap on July 31?,No,,64,0.0429863360904177,6,0.2878521213266033,0.2878521213266033,649893.711807,0
512306,15487320111776368219962235327599303272104431895092701098886726823355391361202,Will Tulsi Gabbard  be a member of the Trump administration?,Yes,,73,-0.0626469208162018,-3,0.2877460250489571,0.2877460250489571,295986.784013,0
801166,6467511989170077633123294522146032824125957408375774230380862507844018114500,Will Tom Willis be the Republican nominee for Senate in West Virginia?,Yes,,33,-0.0183785696341687,1,0.2875184490501588,0.2875184490501588,272.5,9
253368,38738113010865815933244085640415485058429086665776830321768989952348305035948,All 3 University Presidents who testified on antisemitism out by Jan 31?,Yes,,52,-0.2455035932564797,5,0.2875151805650331,0.2875151805650331,70542.16,0
519065,33245518756710035259466965025019863630995207982345911576600719002024360031950,Will Călin Georgescu win the Romanian presidential election?,No,,121,-0.1248306727885815,-3,-0.2874386020222771,0.2874386020222771,3881020.159797,5812
601704,65322866890957514269858579876572294705213375077595506776482749567608335765124,Will one person dissent the October Fed decision?,Yes,,41,-0.0557331948582141,6,-0.2873617722048274,0.2873617722048274,54762.77994,0
513048,102921733962373982886789412393185619958593954488305569888187349977750860783684,Will Mike Lee be Trump's Attorney General?,No,,82,0.1105010072966373,3,-0.2873144775789469,0.2873144775789469,447238.436673999,0
518594,112987572462978667705081172839975875691570672337222922589153570073612996255140,Will Atassut win the most seats in the next Greenland parliamentary election?,Yes,,56,-0.0651382593641821,7,0.2872944153098959,0.2872944153098959,275183.087216,0
530905,29534768514659978293273885119942687372558791029660432226927928390499277422212,Will the Bloc Québécois win the most seats in Alberta in the next Canadian Election?,No,,35,0.0111295932800383,-2,-0.287289273198928,0.287289273198928,1490258.255337,1228
513096,111333149606903239587639116364955025155463761520877762612697705184941019870667,Will Robert O'Brien be Trump's Defense Secretary?,Yes,,71,0.0822951607398174,2,0.2872499904658887,0.2872499904658887,6904059.912498,0
544937,99583855292137418882005233216085100997972747329273032523442219963407179319396,Will the NYC Mayoral Democratic Primary be decided in round 12 or later?,No,,67,0.1946010313463486,-7,-0.2872269766850567,0.2872269766850567,101697.095414,360
618507,5882057393182324594834096643945688411014325467107114880133150428605821190013,Will Trump and Putin meet next in another EU country?,Yes,,96,-0.0184334371421756,-7,-0.2872110130324751,0.2872110130324751,34323.581895,72
501952,81679248337072772698519923273395155764079611377650731353022797449299832716773,Will Elon Musk endorse Trump?,Yes,,43,0.2871681238904764,0,0.2871681238904764,0.2871681238904764,25497.75,0
666613,64459775124625175668443036098954242274953028469521563403009106824142990974579,Will Trump meet with Nicolás Maduro in 2026?,No,,60,0.0350248971721657,1,-0.2871595272343645,0.2871595272343645,0.0,0
512356,30655588544849485834208397502974225818836952764858478095540405365981659349763,Hamas leadership out of Qatar before Trump in office?,No,,72,0.2165697347666334,1,0.28712581019005,0.28712581019005,802134.984773,0
513049,21127543904789417343777854263688646512016506601702764433490056802318779234182,Will Todd Blanche be Trump's Attorney General?,No,,82,-0.0030676164388569,3,-0.2870084721601291,0.2870084721601291,758380.404773,0
503188,31295503830321341555026016248301858221074748735306797187897787039109181954271,Will Hillary Clinton be the 2024 Democratic VP nominee?,Yes,,33,0.2869229861297343,0,0.2869229861297343,0.2869229861297343,5005051.36,0
567058,21830390549331406722327152798816334192997377269651568811936282690643301853411,Will Joyce Watterman win the 2025 Jersey City mayoral election?,No,,107,-0.0051533785970054,-3,0.2868383549148171,0.2868383549148171,23113.862802,0
503040,68014155675075764723864808580130120178214637960039549010516038781211260121896,Will Trump be Speaker by August 1?,No,,31,0.1925559714013947,-1,0.2868041212714903,0.2868041212714903,307328.01,0
695676,71571845622871545556314765951106259649960007245086657150941858607967244929477,Will Ângela Maryah qualify for the second round of the 2026 Portugal presidential election?,Yes,,39,0.0291413922389831,2,-0.2867489006320453,0.2867489006320453,73.502,0
249499,14238800886134206466800443936736771012962205374384524743080567563718052148260,Will the Fed increase interest rates by 50 bps after its May meeting?,No,,50,0.0271870422246209,-2,0.2866091087586398,0.2866091087586398,17386.71,0
822239,15086209728246002234131529127384599957789167759537017162481398183823804504592,Will Karrin Taylor Robson win the 2026 Arizona Governor Republican primary election?,No,,31,0.0129977259123679,-1,-0.2864556875257056,0.2864556875257056,983.12359,85
799391,29858816990195698204409673651469116165252655898994856855035370028295495358735,Will Marcelin Yalimendi win the 2025 Central African Republic presidential election?,No,,32,-0.2863849106406828,0,-0.2863849106406828,0.2863849106406828,302.365583,27
693288,82192673075922987183097238281853331009576845757656637245956266219948917995548,Will CDU win the most seats in the 2026 Baden-Württemberg parliamentary elections?,Yes,,34,0.1036913328196813,2,-0.2861939873751335,0.2861939873751335,741.72565,55
667073,114760713444055057303554435749670476342177770574758040650412550881180715256788,Consensys IPO closing market cap above $1B?,No,,60,-0.1585918476324588,1,-0.2861104817760119,0.2861104817760119,207777.746249,17
679689,66727667156426868774368005021413348354444008020147326331482702841890544216064,Will Dakarai Larriett be the Democratic nominee for Senate in Alabama?,No,,52,0.1799940965824867,-3,-0.2859825649336155,0.2859825649336155,84.0,0
502041,62255422232103638503405488485911775232172029421982221432760491179606381922875,Will Nigel Farage win election to UK parliament?,No,,31,0.009792548469463,-1,0.2856414773382715,0.2856414773382715,326337.44,0
522207,84819252395859452541185173946869391560403598835295796956351084091314248487209,Will Trump pass a border/immigration law in first 100 days?,Yes,,36,0.0814360378838072,-2,-0.2856241074061179,0.2856241074061179,54217.531838,0
518605,48883444329653932646045353898181231197376570028155565988444743532573239045951,Will the Columbus Blue Jackets win the 2025 President’s Trophy?,Yes,,64,0.0192037108541226,2,0.285571751251203,0.285571751251203,695921.386122,0
251808,63013851317246194016795479658593975614013301517685427617029357154135847573916,Will Twitter announce bankruptcy in 2023?,No,,165,0.163790729697365,-6,-0.2855360408729103,0.2855360408729103,14178.2,0
631375,108513415879433600301227438111170050727451995318196463614097876785935192335557,Will Kathryn Bigelow (A House of Dynamite) win Best Director at the 83rd Golden Globes?,Yes,,57,0.0628075586343537,-6,-0.2852584091168677,0.2852584091168677,78.994366,20
576830,110265513121982389039205917753923748338867052090025810984911529898163613707426,Will Brazilian president Lula announce re-election run by December 31?,No,,68,0.0224261675786979,-1,0.285257541801411,0.285257541801411,14518.324469,0
588917,39400158105116740685461932201167901059931310214720163411111427835617800165985,Will Curtis Sliwa get between 13% and 16% of the vote in 2025 NYC mayoral election?,Yes,,83,-0.2218787499429854,-6,-0.2851052653359865,0.2851052653359865,31136.027822,0
571985,94022166798056761389382698164198334519581859370738880288680371710280425256781,"Will Powell say ""Recession"" during September press conference?",Yes,,43,-0.1984406534930248,-2,0.2850011760297011,0.2850011760297011,37075.207082,431
668682,37152711085101339456725518757566954965195870222282031890211314825738863343822,Will PS win the most seats in the 2025 Guinea-Bissau National People’s Assembly election?,Yes,,58,-0.073479181363304,-4,0.2849893778452648,0.2849893778452648,13901.178328,105
506124,3497647475912522705083290804662732816061801624822626330240986683665377005311,Will Tabata Amaral win the 2024 São Paulo mayoral election?,No,,38,-0.1476447447255252,6,-0.2848996773196127,0.2848996773196127,1368718.860102,0
505387,102356313560677415838635213133524401815761929261154693362216181538172961895082,Trump nominates Elon Musk to Cabinet?,No,,165,-0.0221346991657663,4,-0.2848915083930988,0.2848915083930988,3034048.738935,0
551531,78035768514484319449544827096730498901844828551054510014625084164371596140097,Plasma >$4B market cap (FDV) one day after launch?,Yes,,106,0.0803380958503328,-7,-0.284390420654884,0.284390420654884,288474.366725,1123
654412,48458075019957098166340475646923389496510427632693703161736892736757168972646,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,No,,67,0.0518793427187098,-3,-0.2843751957540469,0.2843751957540469,23509.484137,378
581848,81338103843711840338310663813242675344949251509188752258504093911396554836129,Will NVIDIA be the largest company in the world by market cap on September 30?,No,,33,0.0105518308783407,3,0.2843045928138288,0.2843045928138288,442197.347576,3888
600451,81665460128294521620190844621085137947924547805949220189962675372101810895698,Will GroenLinks–PvdA win 26–28 seats in the 2025 Netherlands parliamentary election?,No,,47,-0.1380088739085646,-6,0.284190487971697,0.284190487971697,5262.501352,213
681394,45079308475736316829598065918939667774572056407153602887311889948824795665583,Will Nathalie Perrin-Gilbert win the 2026 Lyon mayoral election?,No,,50,0.1506758588293829,-7,-0.2841699039834285,0.2841699039834285,488.501565,23
515861,67345039432955247124254012550082339070851631672038756693867365387975462543347,Will SPD win the second most seats in the next German election?,Yes,,67,0.0232723481380928,-6,0.2839890131291108,0.2839890131291108,1422186.006271,0
500669,113825726791925571778620695221642294450531125081705837587753746419396916880468,Will a Democrat win Utah US Senate Election?,Yes,,208,0.0361995924251912,-1,-0.2839485338606459,0.2839485338606459,19089.7196,0
512824,81550361697625623542974805601175075185885274870295591219793906725005346584297,Will Roderic O'Gorman be the next Prime Minister of Ireland?,No,,72,0.1547189835532401,-7,-0.283889146331877,0.283889146331877,155019.648767,0
501440,95772169918862518606660096639585389226979961853960901122944802546784345115894,Will Glenn Youngkin win the 2024 Republican VP nomination?,No,,70,0.063452481261007,-1,0.2838685636615336,0.2838685636615336,1827864.59,0
515887,5284585028357285455029633094979324888332125696476192395493071112582026346195,Will the CDU/CSU win 25-30% of the vote in the German election?,No,,86,0.0393974179755635,7,0.2837831444598004,0.2837831444598004,605007.293525,0
666666,114371022463372688449031404418984043458820609011110233128523032237021077218231,Will Dan Bongino leave the Trump administration before 2027?,No,,42,0.0651370026507529,-6,0.283642325139137,0.283642325139137,42.845713,5
557948,72927241286287757247665013528404138275903907769831649793995238320002940497495,Will Google be the largest company in the world by market cap on August 31?,No,,61,0.2449719023326574,-3,0.2835655945054789,0.2835655945054789,83140.921593,380
549997,30920506215102796170704677605427436597916876435691471563280355519579256682654,Will Trump meet with Xi Jinping before August?,No,,56,0.1331928002514697,1,0.2835123029586687,0.2835123029586687,85009.988827,592
524164,175080445143674859127724364441600310376467673575806346970108631252754804216,Will Trump meet with Ahmed al-Sharaa in 2025?,Yes,,83,-0.0359339118035378,6,0.2834801108971878,0.2834801108971878,189341.847426,547
248798,79902017702683364585981427100871232989516016453817761945766481116706657928654,Will the price of $BLUR be above $0.50 on February 28?,No,,82,-0.0116238690042642,5,-0.2833628967833348,0.2833628967833348,9342.49,0
252730,115570981123842187496894360626945622467149923579919003091466749371113066796130,Will the Fed raise interest rates by 25 bps after its December meeting?,Yes,,50,-0.1687218310591335,5,0.2832626524842092,0.2832626524842092,27152.23,0
513515,43045976100985916671332184274998605257022508387455501617777171697502941370723,Will Zoran Milanović be the next President of Croatia?,No,,53,0.0802671415176573,-4,0.2831726412841734,0.2831726412841734,601293.045298,0
608364,74987521271361072746264224488245891269775371028979674431826416209897741154003,Will OpenAI’s market cap be between $750B and $1T at market close on IPO day?,No,,103,-0.0393004647373012,4,0.2831018133897647,0.2831018133897647,25492.061875,53
517599,56427597446446198851247947570038237570954217902031623180691095055809794138075,Will another party win the second most seats in the next Canadian election?,Yes,,113,0.0215661821571843,7,-0.2829522132316994,0.2829522132316994,261791.422825,0
518568,55133041131299795483022469634841569817239969309086660999897571389193266891823,Will the New York Rangers win the 2025 President’s Trophy?,Yes,,57,-0.0840139833888594,4,-0.2829459520912001,0.2829459520912001,3401203.468588,0
587261,84956037525634382498025590930699744120643287915492001928953668679754119568207,Will the Democrats 66 win the third most seats in the 2025 Netherlands parliamentary election?,No,,59,-0.2828005792340705,0,-0.2828005792340705,0.2828005792340705,104047.372263,627
581247,83857780204850404846994602635055280729234785750020583001259135829359538415657,Lisa Cook out as Fed Governor by September 30?,No,,35,0.1331887023807482,-1,0.282799293205086,0.282799293205086,7598984.9543,0
501707,109563723157832299677947700006756633329763330079733644420030969290597990542445,Will Saeed Jalili be the next President of Iran?,No,,47,-0.1500512498098647,-6,0.2827764912277593,0.2827764912277593,75406.2,0
570392,25033648523097913664078935233133214694450476916198999163851757226123646996573,"Will Powell say ""Trump"" during September press conference?",Yes,,46,0.1893350803077547,-3,-0.2827086238468588,0.2827086238468588,60274.238912,0
587268,69209139999892173972520547979621338360305806700535196901393073648953212696756,Will the Denk win the third most seats in the 2025 Netherlands parliamentary election?,Yes,,59,-0.1270613934961208,-4,-0.2827001491968249,0.2827001491968249,42675.817203,0
734895,89448582648139690278512416951382954531664979395227625165207038914682759243706,Will Donald Trump visit Rhode Island in 2026?,No,,34,-0.031235328016543,-2,0.2826789381273559,0.2826789381273559,30.5,8
589704,22279252756826758318628839149741538526992493036198786383233252408341325735295,Will Trump endorse another candidate for NYC Mayor?,Yes,,58,0.0560839782943332,7,-0.2826373992782088,0.2826373992782088,12723.892315,182
509167,92079128010234052363814559615960022814997788831798114174848457649282910252636,Will the Republican candidate win Wisconsin by 2.0%-3.0%? ,No,,52,-0.1633530655032934,4,0.2826260422639898,0.2826260422639898,50329.342416,0
589088,68954724631301958440711969519000512405355605802977111609344944845467063915690,Will Zohran Mamdani get between 60% and 70% of the vote in 2025 NYC mayoral election?,Yes,,83,-0.0779424019156634,-3,-0.2826048363702649,0.2826048363702649,306035.299071,0
525516,115755570460022439109526296766577178725606012414770582438263046996324404881205,Will Cameron Young win the 2025 FedEx Cup?,No,,178,0.0401774997005754,-2,0.2825984988047693,0.2825984988047693,7693.92289,0
561973,3039641309958397001906153616677074061284510636204155275446291716739429262374,Will Donald Trump win the 2028 Republican presidential nomination?,Yes,,170,-0.1295013959000456,1,0.2824967593634986,0.2824967593634986,1233097.845028,1383
618496,81707251000626237836215904332139491284997432009362172855114462043324794413577,Will Trump and Putin meet next in Belarus?,No,,96,0.1007786113622773,-5,0.2822974542892365,0.2822974542892365,58417.79545,9
578171,45844167939300013701551832722015920861368735557950761836305834062594900004733,Will Zelenskyy and Putin meet next in Hungary?,Yes,,134,-0.0871103825285901,-7,-0.2822945155952474,0.2822945155952474,722790.494384,569
504874,28258969454312916661961711138389570434980418468320241035197460247331754631081,Will J.B. Pritzker be D-nom for VP on Election Day?,Yes,,87,0.1878703070167958,2,0.2822937183567429,0.2822937183567429,9478960.092443,0
525509,87870142667426902297051870861587781341413301678678867026556530414132932542721,Will Justin Thomas win the 2025 FedEx Cup?,No,,178,0.0083436070686701,-2,0.2821893755465581,0.2821893755465581,18085.273388,89
695665,29023666061780568961658791151329898602787606243404788992233978116316000838352,Will Joana Amaral Dias qualify for the second round of the 2026 Portugal presidential election?,No,,39,-0.0561071608138846,2,0.2821863056788121,0.2821863056788121,80.963,3
695679,37865022276886458120385606309295550989821769173748751797420679524750945117089,Will José Cardoso qualify for the second round of the 2026 Portugal presidential election?,No,,39,-0.0561071608138846,2,0.2821863056788121,0.2821863056788121,81.284,7
569855,63282086461340970744555630258519606872428166435378467735340798763296476534069,Will Trump talk to Luiz Inácio Lula da Silva in August?,Yes,,30,0.2821447521946059,0,0.2821447521946059,0.2821447521946059,9118.277307,0
513244,109627415965917073943882060231319964041729162708762566356353339836947944391728,"Will Trump say ""border"" 5 or more times during his inauguration speech?",No,,65,-0.029703940161498,-7,-0.2819651531738234,0.2819651531738234,126939.161314,0
606843,47696305832228527277557233301998271837763612892428917149740565162059806716194,Lighter market cap (FDV) >$8B one day after launch?,No,,100,0.0835002779587955,-4,-0.2819611632719724,0.2819611632719724,383220.304169,803
631221,95360610929747528659796953916536663871043852101023747200831854248965255059309,Will Saudi Aramco be the largest company in the world by market cap on November 30?,No,,49,0.2818811386208467,0,0.2818811386208467,0.2818811386208467,1963684.028412,0
631273,111232357369286621244917535271150585552362282281190532741738269212184656463955,Will Apple be the second-largest company in the world by market cap on December 31?,Yes,,79,0.1212172112311518,7,-0.2818640777570351,0.2818640777570351,130075.392082,2349
523599,73999217395953480616176993722370108498122201885550646311937492081766670175193,Will Pamela Bondi be out as Attorney General in Trump's first 100 days?,No,,73,0.0170502062775214,2,0.2818463751909619,0.2818463751909619,33101.904802,364
514027,43934685970966035557326373319083532698390426244121872754748142363079406937313,Will SPD win the most seats in the next German election?,No,,69,-0.2161890588656249,-4,-0.2818384017128097,0.2818384017128097,15970450.902698,0
504069,9214127416164770663428045171731158534317583924108886506080862617439489581164,Fed decreases interest rates by 50+ bps after September 2024 meeting?,No,,54,-0.0224251848150896,5,-0.2816980576741341,0.2816980576741341,10906333.42219,0
603236,10754108837410756731241723243952444865305228625061671412623671822628522815602,"Will Powell say ""Trump"" during October press conference?",Yes,,40,-0.1074809803685576,4,-0.2816880516372126,0.2816880516372126,55605.67515,0
500449,19942316528515694737566925048277995050954614197135528990061777600464985906881,Will the $SAFE market cap be less than $1b one week after launch? ,Yes,,35,0.2816520466827229,0,0.2816520466827229,0.2816520466827229,26912.67,0
825458,92080792407148862046211422550098845913141091340429229571581015709698080710660,Will Sophia Brink advance from the 2026 California Governor primary election?,Yes,,31,-0.0301512684443224,1,-0.2816405817517426,0.2816405817517426,316.69,7
503385,71429224354853733902363804281365366005619669369402236442576853311507584941917,Trump wins every swing state?,Yes,,121,0.0027144079578982,-1,0.2814861711599157,0.2814861711599157,16221133.479478,0
500630,47409381172023721466480360988176079028561606121909173291379114883147018350487,"2024 Balance of Power: D Prez, D Senate, D House",No,,203,0.1090887206247326,4,0.281404779290232,0.281404779290232,5444340.53142,0
635009,104855517422265025076370671183295591131138907769453226583035147182707514195839,Will Shelley Hughes win the 2026 Alaska governor election?,No,,83,-0.1077134895981814,-2,0.2813904397852618,0.2813904397852618,27.1004,2
587263,4448103446435965977696325061660003665502098100155545786363783548004717995609,Will the New Social Contract win the third most seats in the 2025 Netherlands parliamentary election?,No,,59,0.0779113033030094,-6,0.2813228820974738,0.2813228820974738,123438.665332,0
809547,106806672715917758765237921210951788048937904930877596108894039777653151633309,Will Raul Perestrello win the 1st round of the 2026 Portugal presidential election?,Yes,,32,-0.0348157163952805,1,0.2812711416447047,0.2812711416447047,739.894,168
591098,26748869055208160922950006321008079339295854046159280398362510746668850792467,Will Cuomo x Mamdani debate two times before election?,No,,56,-0.188903578721355,2,0.2811869306201299,0.2811869306201299,17944.47152,0
500687,29334951163282606223559381305158661706897660513799848262173252936082101619778,Will a Republican win Nebraska US Senate Election?,No,,207,-0.1901767561343876,-3,0.281185472324275,0.281185472324275,580010.738526,0
629033,56428739035343531715615783525934407053747955921471985710168312769988986402660,Will Gina Viola win the 2026 Los Angeles mayoral election?,Yes,,87,0.0185072691152434,4,0.2811709458590615,0.2811709458590615,1497.583713,36
567144,80099956761744641293071447376600921490871675969432466378783168178789288115303,Will Ry Armstrong win the 2025 Seattle mayoral election?,No,,112,-0.0163296642996583,-5,0.2811164977762266,0.2811164977762266,19792.66175,107
581801,115055188626133438800987045447179848834715154917989862925986391652525612314389,Will Trump agree to a tariff agreement with China in September?,Yes,,34,-0.058949160606446,3,-0.2810750925968653,0.2810750925968653,29722.151188,184
535710,59696155310226144168045220785283772570076457423437385346910594486529944724340,Will voter turnout in the 2025 Canadian federal election be between 20-21m?,Yes,,75,-0.027457157593952,-2,0.281040872535402,0.281040872535402,37697.322903,604
601707,104492134383795915673996442180601706479530134335228531273536691712475050795294,Will four or more people dissent the October Fed decision?,No,,41,-0.0223596531715854,-7,-0.2809949899664521,0.2809949899664521,37266.641769,290
504681,39858588059570594762786803549429979946630551238874303284818242453724724124645,Democrats win popular vote by 0-1%?,No,,131,-0.0421461117591647,-1,0.2809531735492582,0.2809531735492582,3943068.534251,0
503053,24462959337846782189163359899878023409908442254142250449391185764141908251568,Biden recorded crying in July?,Yes,,30,0.2809165416617236,0,0.2809165416617236,0.2809165416617236,34331.69,0
631275,31268643894805481633392176129548254354736976656222293735095401578611275472447,Will Alphabet be the second-largest company in the world by market cap on December 31?,No,,79,0.0786151684286082,-5,0.2806297277379641,0.2806297277379641,112318.928351,2105
540473,58507403966292268534597329590271355540159770962288661184590984742044558273001,Will US GDP growth in Q2 2025 be between 2% and 1%?,No,,90,0.0721526049547373,7,0.2806249492850338,0.2806249492850338,221593.69101,4674
631220,89798831950909565961911607211159250980224965103474490325214332322058815836738,Will Tesla be the largest company in the world by market cap on November 30?,No,,49,0.280572228148932,0,0.280572228148932,0.280572228148932,11637679.639845,0
535390,8975970267654194208405691543308273587876107056142985539788559178293649371976,Will Sean Spiller win the 2025 Democratic Primary for governor of New Jersey?,No,,63,0.0707459819615557,7,-0.2805588475196433,0.2805588475196433,41048.738277,0
555451,100138167290823509453718049494707766241368646755975644693096302914400131953055,Will Iranian officials visit the White House before August?,No,,36,0.2436293736845185,5,0.2804856561392749,0.2804856561392749,33323.385557,0
664914,73279816000909805347544460412737653006256064903261436459219672735441779333192,Will the Fed Cut–Cut–Cut in the next three decisions (Dec–Jan–Mar)?,No,,61,-0.1007994719359768,7,-0.2804208353239792,0.2804208353239792,22836.137901,248
504467,50264017390609018511941036815651578809276693101939775305194902861722308654008,US bank failure by October 31?,No,,77,-0.0008861632534018,2,-0.2803932971542336,0.2803932971542336,204194.479453,0
501260,76840782604904777086704152792349416096740534886820617417109939251417120745568,Liberal Democrats wins the most seats in next UK election? ,No,,65,-0.0988494736583476,7,0.2803867544488,0.2803867544488,209459.87,0
254775,77811619049889235005827969437420263505020198531266230145546801634409669586189,Biden to drop out before April?,No,,33,-0.2803334644118176,0,-0.2803334644118176,0.2803334644118176,243703.22,0
587291,6333559378575552510138620408707287763013946720992174926138804957914836310063,Will the Reformed Political Party win the fourth most seats in the 2025 Netherlands parliamentary election?,No,,59,-0.1537219217850987,-6,-0.2802733206274054,0.2802733206274054,25403.806,98
504585,393187152593416467531038704411056884117935492712483696646722423388090119697,Fed decreases interest rates by 50 bps after December 2024 meeting?,No,,133,-0.0337390201847922,-2,0.2802115539464654,0.2802115539464654,9192309.53167407,0
654424,96896245767690798911922412593822187944702560703078903355658494424664696834021,Will US GDP growth in Q4 2025 be between 1.0% and 1.5%?,No,,67,0.1847159236386043,-3,-0.280181871180093,0.280181871180093,7644.800819,46
515359,86860096621377361236493716893313506152122484998987892441503463689745762642868,Will Anton Pisaroglu win the most votes in the 1st round of the Romanian presidential election?,No,,52,-0.130654140609879,4,-0.2801283336020046,0.2801283336020046,101129.363996,0
501695,42012821528150146822428965883283308353359536345847359860108255656489006403468,Will Republicans have 50 seats in Senate after election?,Yes,,184,-0.0579989306200866,4,-0.280036146907547,0.280036146907547,321803.188168,0
554645,60657065767016502538707320977988232287879580705312154531800722168242181644136,Will turnout be between 1000000 and 1100000 in the NYC Democratic mayoral primary?,Yes,,31,0.2799997413319428,0,0.2799997413319428,0.2799997413319428,108722.866395,678
692312,107152719701515717893270666536397448596414084824481458505324057089101326211876,Will Josh Hawley announce a presidential run before 2027?,No,,45,0.0241628927453403,4,0.2799613687980913,0.2799613687980913,32.0,8
503562,66726950913544403576150657468970893339664664118423002066946667503072816782394,Will the Teamsters endorse a Republican?,Yes,,64,-0.0233437611356855,4,-0.2798421320000295,0.2798421320000295,50948.339053,0
527004,12336534596240971974011038315649158989705600631157415589016292502380684132798,Will Trump deport Ukrainians before May?,No,,55,0.0849228436148859,-3,-0.2797563251423903,0.2797563251423903,37620.10528,117
249413,87517827355483085604984275998940070703333040859985814764317948572464408892116,Will First Republic Bank fail by March 31?,Yes,,51,-0.1130524936911039,6,0.2796771145021479,0.2796771145021479,135.0,0
512237,1103800363447183267565766464241379129498131560843062105576315419812817393127,Will Rudy Giuliani attend presidential inauguration?,Yes,,74,0.0373623801405197,5,0.27958280786166,0.27958280786166,77551.314076,0
654427,60265216351447494075409855233645057033695673889295492647790321229267332701037,Will US GDP growth in Q4 2025 be between 2.5% and 3.0%?,Yes,,67,-0.047962863263594,4,0.2795491227032253,0.2795491227032253,9351.026807,59
581816,74592972778488775096344893708751269788082584654366278898265253721199537049862,Will Trump talk to Vladimir Putin in September?,Yes,,34,-0.2794845977798532,0,-0.2794845977798532,0.2794845977798532,174814.458581,0
525562,82220154707304018272304361181418949383189012074494307889902438424444926520079,Will Trump sell 5k-10k Gold Cards in 2025?,No,,308,0.0234868543175453,-1,-0.2794723391045481,0.2794723391045481,419909.308325,223
513102,80320602641679695028464361651761157986730611936318033521049785712393209773148,Will Ron DeSantis be Trump's Defense Secretary?,No,,51,0.0447221838318205,-7,-0.2792536902995309,0.2792536902995309,286808.980343,0
520790,82472354690776096994979755185631255732084472722065625521925476667782926853549,Will Trump Media invest in $TRUMP before March?,No,,30,-0.279207679591138,0,-0.279207679591138,0.279207679591138,19464.978797,0
516477,84101581018504732241114294612797006251031900512862132827093551546754364163610,Will Microsoft be the largest company in the world by market cap on January 31?,Yes,,32,-0.0316142358398158,1,-0.2792041096726137,0.2792041096726137,359072.775655,0
518556,80621969743781238511026891804139851147247444436775539280393156492914552472542,Will the Los Angeles Kings win the 2025 President’s Trophy?,Yes,,82,0.0979765113961025,2,-0.2791348007662872,0.2791348007662872,510416.279334,2
679497,8483015100772175106500497809293685266339781513448610785183859428602692546985,Will Kim Eun-hye win the 2026 Gyeonggi Province Gubernatorial Election?,No,,52,0.0084668127798148,-6,0.2791127795754842,0.2791127795754842,60.04,14
525152,101652764473168367929323085329552458822026701944892422447934867085554349810181,Will Donald Trump sign 30 or more executive orders in March?,No,,37,0.0606159577678144,1,0.2790507766997694,0.2790507766997694,31888.357613,0
525512,73471811659119295690306705113711369089082389542964447054064880253492590552237,Will Tony Finau win the 2025 FedEx Cup?,No,,164,0.0808446016467942,-2,0.2789992567628173,0.2789992567628173,2201.550322,18
513519,80540163943791377019184855361417891899832919560029656571073956286294841171999,Will Dragan Primorac be the next President of Croatia?,Yes,,53,0.0058724399404485,-1,-0.2788319765994406,0.2788319765994406,399476.877559,0
513021,96307288156415282083415927876575789147346987189592610661225417628081261842492,Will Matt Gaetz be Trump's Attorney General?,Yes,,82,-0.0619904850002219,-5,0.2788145775008944,0.2788145775008944,1352902.653294,0
628950,97702334451352897001337910972309092345221725844052357364009019821657345731021,Will Tony Thurmond win the California Governor Election in 2026?,Yes,,87,-0.0612262224785145,-6,0.2787939040138144,0.2787939040138144,537.49,1
501258,88069462486320420513730051746689198162437225727775562723054345190962534817751,Labour wins the most seats in next UK election? ,Yes,,65,-0.1203163971887226,-2,-0.2787844126019171,0.2787844126019171,350274.03,0
629338,53502088681539225888217182746120417070419934602682782293991096287838014660594,Will the Republicans win the Georgia governor race in 2026?,No,,83,0.0205626217181312,7,-0.2786954780353097,0.2786954780353097,5407.181871,31
537141,25811242098566300879969213804610589380585071964512592168820999568190134574871,Will V win the most seats in the next Norwegian parliamentary election?,No,,147,0.0790695064101391,-1,0.2786376705543471,0.2786376705543471,0.0,2745
551530,80148040208336358151561546845066930128145894360686981794767350242237505779551,Plasma >$2B market cap (FDV) one day after launch?,No,,106,0.0630143805207166,4,0.2785716019343209,0.2785716019343209,108611.038728,0
500753,58000453018845276098024064828600636444296310896037034924924190611488378966311,Will Cori Bush win the MO-1 Democratic House Primary?,Yes,,96,-0.0460267968518762,6,-0.2785354418556051,0.2785354418556051,76625.6,0
692307,40817545512534103974474586578147351463906382379944847846974871240286288109133,Will Sarah Huckabee Sanders announce a presidential run before 2027?,No,,45,0.158623019663198,-5,-0.2784710295816371,0.2784710295816371,505.0,10
